concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
21605555,sodium fluoride (18F),Drug,ATC,ATC 5th,C,V09IX06,1970-01-01,2099-12-31,
21605556,fluorocholine(18F),Drug,ATC,ATC 5th,C,V09IX07,1970-01-01,2099-12-31,
21605557,OTHER DIAGNOSTIC RADIOPHARMACEUTICALS,Drug,ATC,ATC 3rd,C,V09X,1970-01-01,2099-12-31,
21605558,Iodine (131I) compounds,Drug,ATC,ATC 4th,C,V09XA,1970-01-01,2099-12-31,
21605559,iodine (131I) norcholesterol,Drug,ATC,ATC 5th,C,V09XA01,1970-01-01,2099-12-31,
21605560,iodocholesterol (131I),Drug,ATC,ATC 5th,C,V09XA02,1970-01-01,2099-12-31,
21605561,iodine (131I) human albumin,Drug,ATC,ATC 5th,C,V09XA03,1970-01-01,2099-12-31,
21605562,Various diagnostic radiopharmaceuticals,Drug,ATC,ATC 4th,C,V09XX,1970-01-01,2099-12-31,
21605563,cobalt (57Co) cyanocobalamine; systemic,Drug,ATC,ATC 5th,C,V09XX01,1970-01-01,2099-12-31,
21605564,cobalt (58Co) cyanocobalamine; systemic,Drug,ATC,ATC 5th,C,V09XX02,1970-01-01,2099-12-31,
21605565,selenium (75Se) norcholesterol,Drug,ATC,ATC 5th,C,V09XX03,1970-01-01,2099-12-31,
21605566,ferric (59Fe) citrate,Drug,ATC,ATC 5th,C,V09XX04,1970-01-01,2099-12-31,
21605567,THERAPEUTIC RADIOPHARMACEUTICALS,Drug,ATC,ATC 2nd,C,V10,1970-01-01,2099-12-31,
21605568,ANTIINFLAMMATORY AGENTS,Drug,ATC,ATC 3rd,C,V10A,1970-01-01,2099-12-31,
21605569,Yttrium (90Y) compounds,Drug,ATC,ATC 4th,C,V10AA,1970-01-01,2099-12-31,
21605570,yttrium (90Y) citrate colloid,Drug,ATC,ATC 5th,C,V10AA01,1970-01-01,2099-12-31,
21605571,yttrium (90Y) ferrihydroxide colloid,Drug,ATC,ATC 5th,C,V10AA02,1970-01-01,2099-12-31,
21605572,yttrium (90Y) silicate colloid,Drug,ATC,ATC 5th,C,V10AA03,1970-01-01,2099-12-31,
21605573,Other antiinflammatory therapeutic radiopharmaceuticals,Drug,ATC,ATC 4th,C,V10AX,1970-01-01,2099-12-31,
21605574,phosphorous (32P) chromicphosphate colloid,Drug,ATC,ATC 5th,C,V10AX01,1970-01-01,2099-12-31,
21605575,samarium (153Sm) hydroxyapatite colloid,Drug,ATC,ATC 5th,C,V10AX02,1970-01-01,2099-12-31,
21605576,dysprosium (165Dy) colloid,Drug,ATC,ATC 5th,C,V10AX03,1970-01-01,2099-12-31,
21605577,erbium (169Er) citrate colloid,Drug,ATC,ATC 5th,C,V10AX04,1970-01-01,2099-12-31,
21605578,rhenium (186Re) sulfide colloid,Drug,ATC,ATC 5th,C,V10AX05,1970-01-01,2099-12-31,
21605579,gold (198Au) colloidal,Drug,ATC,ATC 5th,C,V10AX06,1970-01-01,2099-12-31,
21605580,PAIN PALLIATION (BONE SEEKING AGENTS),Drug,ATC,ATC 3rd,C,V10B,1970-01-01,2099-12-31,
21605581,Various pain palliation radiopharmaceuticals,Drug,ATC,ATC 4th,C,V10BX,1970-01-01,2099-12-31,
21605582,strontium (89Sr) chloride,Drug,ATC,ATC 5th,C,V10BX01,1970-01-01,2099-12-31,
21605583,samarium (153Sm) lexidronam,Drug,ATC,ATC 5th,C,V10BX02,1970-01-01,2099-12-31,
21605584,rhenium (186Re) etidronic acid,Drug,ATC,ATC 5th,C,V10BX03,1970-01-01,2099-12-31,
21605585,OTHER THERAPEUTIC RADIOPHARMACEUTICALS,Drug,ATC,ATC 3rd,C,V10X,1970-01-01,2099-12-31,
21605586,Iodine (131I) compounds,Drug,ATC,ATC 4th,C,V10XA,1970-01-01,2099-12-31,
21605587,sodium iodide (131I); systemic (iodine (131i) compounds),Drug,ATC,ATC 5th,C,V10XA01,1970-01-01,2099-12-31,
21605588,iobenguane (131I); parenteral (iodine (131i) compounds),Drug,ATC,ATC 5th,C,V10XA02,1970-01-01,2099-12-31,
21605589,tositumomab/iodine (131I) tositumomab; parenteral,Drug,ATC,ATC 5th,C,V10XA53,1970-01-01,2099-12-31,
21605590,Various therapeutic radiopharmaceuticals,Drug,ATC,ATC 4th,C,V10XX,1970-01-01,2099-12-31,
21605591,sodium phosphate (32P),Drug,ATC,ATC 5th,C,V10XX01,1970-01-01,2099-12-31,
21605592,ibritumomab tiuxetan (90Y); parenteral,Drug,ATC,ATC 5th,C,V10XX02,1970-01-01,2099-12-31,
21605593,SURGICAL DRESSINGS,Drug,ATC,ATC 2nd,C,V20,1970-01-01,2099-12-31,
40251554,iloperidone; oral,Drug,ATC,ATC 5th,C,N05AX14,1970-01-01,2099-12-31,
40251676,metformin and saxagliptin; systemic,Drug,ATC,ATC 5th,C,A10BD10,1970-01-01,2099-12-31,
40251677,metformin and linagliptin; systemic,Drug,ATC,ATC 5th,C,A10BD11,1970-01-01,2099-12-31,
40251691,linagliptin; oral,Drug,ATC,ATC 5th,C,A10BH05,1970-01-01,2099-12-31,
40251722,"simvastatin, acetylsalicylic acid and ramipril; systemic",Drug,ATC,ATC 5th,C,C10BX04,1970-01-01,2099-12-31,
40252055,sodium chlorite; topical,Drug,ATC,ATC 5th,C,D03AX11,1970-01-01,2099-12-31,
40252128,rilpivirine; oral,Drug,ATC,ATC 5th,C,J05AG05,1970-01-01,2099-12-31,
40252140,"emtricitabine, tenofovir disoproxil and rilpivirine; systemic",Drug,ATC,ATC 5th,C,J05AR08,1970-01-01,2099-12-31,
40252180,motavizumab; systemic,Drug,ATC,ATC 5th,C,J06BB17,1970-01-01,2099-12-31,
40252222,vilazodone; oral,Drug,ATC,ATC 5th,C,N06AX24,1970-01-01,2099-12-31,
40252223,hyperici herba; systemic,Drug,ATC,ATC 5th,C,N06AX25,1970-01-01,2099-12-31,
40252237,lisdexamfetamine; oral,Drug,ATC,ATC 5th,C,N06BA12,1970-01-01,2099-12-31,
40252271,donepezil and memantine; systemic,Drug,ATC,ATC 5th,C,N06DA52,1970-01-01,2099-12-31,
40252349,velaglucerase alfa; parenteral,Drug,ATC,ATC 5th,C,A16AB10,1970-01-01,2099-12-31,
40252350,taliglucerase alfa; parenteral,Drug,ATC,ATC 5th,C,A16AB11,1970-01-01,2099-12-31,
40252359,teduglutide; parenteral,Drug,ATC,ATC 5th,C,A16AX08,1970-01-01,2099-12-31,
40252395,sinecatechins; topical,Drug,ATC,ATC 5th,C,D06BB12,1970-01-01,2099-12-31,
40252458,"meningococcus B, multicomponent vaccine; systemic",Drug,ATC,ATC 5th,C,J07AH09,1970-01-01,2099-12-31,
40252535,levomethadone; oral,Drug,ATC,ATC 5th,C,N07BC05,1970-01-01,2099-12-31,
40252553,fampridine; oral,Drug,ATC,ATC 5th,C,N07XX07,1970-01-01,2099-12-31,
40252554,tafamidis; oral,Drug,ATC,ATC 5th,C,N07XX08,1970-01-01,2099-12-31,
40252605,fluindione; oral,Drug,ATC,ATC 5th,C,B01AA12,1970-01-01,2099-12-31,
40252639,cilostazol; oral,Drug,ATC,ATC 5th,C,B01AC23,1970-01-01,2099-12-31,
40252640,ticagrelor; oral,Drug,ATC,ATC 5th,C,B01AC24,1970-01-01,2099-12-31,
40252642,"acetylsalicylic acid, combinations with proton pump inhibitors; systemic",Drug,ATC,ATC 5th,C,B01AC56,1970-01-01,2099-12-31,
40252852,"Artemisinin and derivatives, combinations",Drug,ATC,ATC 4th,C,P01BF,1970-01-01,2099-12-31,
40252853,artemether and lumefantrine; oral,Drug,ATC,ATC 5th,C,P01BF01,1970-01-01,2099-12-31,
40252854,artesunate and mefloquine; systemic,Drug,ATC,ATC 5th,C,P01BF02,1970-01-01,2099-12-31,
40252855,artesunate and amodiaquine; systemic,Drug,ATC,ATC 5th,C,P01BF03,1970-01-01,2099-12-31,
40252856,"artesunate, sulphamethopyrazine and pyrimethamine; systemic",Drug,ATC,ATC 5th,C,P01BF04,1970-01-01,2099-12-31,
40252857,artenimol and piperaquine; systemic,Drug,ATC,ATC 5th,C,P01BF05,1970-01-01,2099-12-31,
40252858,artesunate and pyronaridine; systemic,Drug,ATC,ATC 5th,C,P01BF06,1970-01-01,2099-12-31,
40252939,von Willebrand factor; parenteral,Drug,ATC,ATC 5th,C,B02BD10,1970-01-01,2099-12-31,
40252940,"catridecacog; parenteral, topical",Drug,ATC,ATC 5th,C,B02BD11,1970-01-01,2099-12-31,
40253093,cabazitaxel; parenteral,Drug,ATC,ATC 5th,C,L01CD04,1970-01-01,2099-12-31,
40253109,amrubicin; parenteral,Drug,ATC,ATC 5th,C,L01DB10,1970-01-01,2099-12-31,
40253110,pixantrone; parenteral,Drug,ATC,ATC 5th,C,L01DB11,1970-01-01,2099-12-31,
40253122,polyplatillen; systemic,Drug,ATC,ATC 5th,C,L01XA05,1970-01-01,2099-12-31,
40253136,ipilimumab; parenteral,Drug,ATC,ATC 5th,C,L01XC11,1970-01-01,2099-12-31,
40253137,brentuximab vedotin; parenteral,Drug,ATC,ATC 5th,C,L01XC12,1970-01-01,2099-12-31,
40253185,dimeticone; topical,Drug,ATC,ATC 5th,C,P03AX05,1970-01-01,2099-12-31,
40253354,alitretinoin; oral,Drug,ATC,ATC 5th,C,D11AH04,1970-01-01,2099-12-31,
40253429,omacetaxine mepesuccinate; parenteral,Drug,ATC,ATC 5th,C,L01XX40,1970-01-01,2099-12-31,
40253430,eribulin; parenteral,Drug,ATC,ATC 5th,C,L01XX41,1970-01-01,2099-12-31,
40253469,abiraterone; oral,Drug,ATC,ATC 5th,C,L02BX03,1970-01-01,2099-12-31,
40253602,Drugs used in hereditary angioedema,Drug,ATC,ATC 4th,C,B06AC,1970-01-01,2099-12-31,
40253603,"c1-inhibitor, plasma derived; parenteral",Drug,ATC,ATC 5th,C,B06AC01,1970-01-01,2099-12-31,
40253604,icatibant; parenteral,Drug,ATC,ATC 5th,C,B06AC02,1970-01-01,2099-12-31,
40253605,"ecallantide; systemic, topical",Drug,ATC,ATC 5th,C,B06AC03,1970-01-01,2099-12-31,
40253606,conestat alfa; parenteral,Drug,ATC,ATC 5th,C,B06AC04,1970-01-01,2099-12-31,
40253734,albinterferon alfa-2b; systemic,Drug,ATC,ATC 5th,C,L03AB12,1970-01-01,2099-12-31,
40253756,sipuleucel-T; parenteral,Drug,ATC,ATC 5th,C,L03AX17,1970-01-01,2099-12-31,
40253774,belimumab; parenteral,Drug,ATC,ATC 5th,C,L04AA26,1970-01-01,2099-12-31,
40253775,fingolimod; oral,Drug,ATC,ATC 5th,C,L04AA27,1970-01-01,2099-12-31,
40253776,belatacept; parenteral,Drug,ATC,ATC 5th,C,L04AA28,1970-01-01,2099-12-31,
40253793,briakinumab; systemic,Drug,ATC,ATC 5th,C,L04AC09,1970-01-01,2099-12-31,
40253794,secukinumab; parenteral,Drug,ATC,ATC 5th,C,L04AC10,1970-01-01,2099-12-31,
40253798,voclosporin; systemic,Drug,ATC,ATC 5th,C,L04AD03,1970-01-01,2099-12-31,
40253900,dronedarone; oral,Drug,ATC,ATC 5th,C,C01BD07,1970-01-01,2099-12-31,
40253904,vernakalant; parenteral,Drug,ATC,ATC 5th,C,C01BG11,1970-01-01,2099-12-31,
40253930,amezinium metilsulfate; oral,Drug,ATC,ATC 5th,C,C01CA25,1970-01-01,2099-12-31,
40253931,ephedrine; parenteral,Drug,ATC,ATC 5th,C,C01CA26,1970-01-01,2099-12-31,
40253971,flibanserin; oral,Drug,ATC,ATC 5th,C,G02CX02,1970-01-01,2099-12-31,
40253989,"chlormadinone and ethinylestradiol; systemic (progestogens and estrogens, fixed comb.)",Drug,ATC,ATC 5th,C,G03AA15,1970-01-01,2099-12-31,
40253998,dienogest and estradiol; systemic,Drug,ATC,ATC 5th,C,G03AB08,1970-01-01,2099-12-31,
40254009,Emergency contraceptives,Drug,ATC,ATC 4th,C,G03AD,1970-01-01,2099-12-31,
40254010,levonorgestrel; oral,Drug,ATC,ATC 5th,C,G03AD01,1970-01-01,2099-12-31,
40254011,ulipristal; oral (emergency contraceptives),Drug,ATC,ATC 5th,C,G03AD02,1970-01-01,2099-12-31,
40254039,pirfenidone; oral,Drug,ATC,ATC 5th,C,L04AX05,1970-01-01,2099-12-31,
40254075,"meloxicam, combinations; systemic",Drug,ATC,ATC 5th,C,M01AC56,1970-01-01,2099-12-31,
40254094,naproxcinod; systemic,Drug,ATC,ATC 5th,C,M01AE18,1970-01-01,2099-12-31,
40254096,naproxen and esomeprazole; oral,Drug,ATC,ATC 5th,C,M01AE52,1970-01-01,2099-12-31,
40254098,naproxen and misoprostol; systemic,Drug,ATC,ATC 5th,C,M01AE56,1970-01-01,2099-12-31,
40254176,mannitol; inhalant,Drug,ATC,ATC 5th,C,R05CB16,1970-01-01,2099-12-31,
40254301,dienogest; oral,Drug,ATC,ATC 5th,C,G03DB08,1970-01-01,2099-12-31,
40254364,"avocado and soyabean oil, unsaponifiables; systemic",Drug,ATC,ATC 5th,C,M01AX26,1970-01-01,2099-12-31,
40254412,nimesulide; topical,Drug,ATC,ATC 5th,C,M02AA26,1970-01-01,2099-12-31,
40254420,idrocilamide; topical,Drug,ATC,ATC 5th,C,M02AX05,1970-01-01,2099-12-31,
40254475,"doxylamine, combinations; systemic",Drug,ATC,ATC 5th,C,R06AA59,1970-01-01,2099-12-31,
40254582,lasofoxifene; oral,Drug,ATC,ATC 5th,C,G03XC03,1970-01-01,2099-12-31,
40254621,pentosan polysulfate sodium; oral,Drug,ATC,ATC 5th,C,G04BX15,1970-01-01,2099-12-31,
40254795,dexlansoprazole; oral,Drug,ATC,ATC 5th,C,A02BC06,1970-01-01,2099-12-31,
40254881,tesamorelin; systemic,Drug,ATC,ATC 5th,C,H01AC06,1970-01-01,2099-12-31,
40254906,pasireotide; parenteral,Drug,ATC,ATC 5th,C,H01CB05,1970-01-01,2099-12-31,
40254956,"alendronic acid, calcium and colecalciferol, sequential; oral",Drug,ATC,ATC 5th,C,M05BB05,1970-01-01,2099-12-31,
40254972,collagenase clostridium histolyticum; parenteral,Drug,ATC,ATC 5th,C,M09AB02,1970-01-01,2099-12-31,
40254976,"chondrocytes, autologous; parenteral, transdermal",Drug,ATC,ATC 5th,C,M09AX02,1970-01-01,2099-12-31,
40255043,"bismuth subcitrate, tetracycline and metronidazole; systemic",Drug,ATC,ATC 5th,C,A02BD08,1970-01-01,2099-12-31,
40255264,aspoxicillin; parenteral,Drug,ATC,ATC 5th,C,J01CA19,1970-01-01,2099-12-31,
40255458,"triamcinolone; rectal, topical",Drug,ATC,ATC 5th,C,C05AA12,1970-01-01,2099-12-31,
40255507,naftazone; systemic,Drug,ATC,ATC 5th,C,C05CX02,1970-01-01,2099-12-31,
40255508,hippocastani semen; systemic,Drug,ATC,ATC 5th,C,C05CX03,1970-01-01,2099-12-31,
40255560,cefminox; parenteral,Drug,ATC,ATC 5th,C,J01DC12,1970-01-01,2099-12-31,
40255561,cefbuperazone; parenteral,Drug,ATC,ATC 5th,C,J01DC13,1970-01-01,2099-12-31,
40255562,flomoxef; parenteral,Drug,ATC,ATC 5th,C,J01DC14,1970-01-01,2099-12-31,
40255589,carumonam; parenteral,Drug,ATC,ATC 5th,C,J01DF02,1970-01-01,2099-12-31,
40255797,nebivolol and thiazides; oral,Drug,ATC,ATC 5th,C,C07BB12,1970-01-01,2099-12-31,
40255827,bisoprolol and amlodipine; systemic,Drug,ATC,ATC 5th,C,C07FB07,1970-01-01,2099-12-31,
40255830,ceftaroline fosamil; parenteral,Drug,ATC,ATC 5th,C,J01DI02,1970-01-01,2099-12-31,
40255908,bekanamycin; parenteral,Drug,ATC,ATC 5th,C,J01GB13,1970-01-01,2099-12-31,
40255957,retigabine; oral,Drug,ATC,ATC 5th,C,N03AX21,1970-01-01,2099-12-31,
40255958,perampanel; oral,Drug,ATC,ATC 5th,C,N03AX22,1970-01-01,2099-12-31,
40256090,clevidipine; parenteral,Drug,ATC,ATC 5th,C,C08CA16,1970-01-01,2099-12-31,
40256149,enalapril and nitrendipine; systemic,Drug,ATC,ATC 5th,C,C09BB06,1970-01-01,2099-12-31,
40256150,ramipril and amlodipine; oral,Drug,ATC,ATC 5th,C,C09BB07,1970-01-01,2099-12-31,
40256175,sitafloxacin; oral,Drug,ATC,ATC 5th,C,J01MA21,1970-01-01,2099-12-31,
40256408,azilsartan medoxomil; oral,Drug,ATC,ATC 5th,C,C09CA09,1970-01-01,2099-12-31,
40256422,irbesartan and amlodipine; systemic,Drug,ATC,ATC 5th,C,C09DB05,1970-01-01,2099-12-31,
40256423,losartan and amlodipine; oral,Drug,ATC,ATC 5th,C,C09DB06,1970-01-01,2099-12-31,
40256427,"olmesartan medoxomil, amlodipine and hydrochlorothiazide; oral",Drug,ATC,ATC 5th,C,C09DX03,1970-01-01,2099-12-31,
40256433,aliskiren and amlodipine; oral,Drug,ATC,ATC 5th,C,C09XA53,1970-01-01,2099-12-31,
40256434,"aliskiren, amlodipine and hydrochlorothiazide; oral",Drug,ATC,ATC 5th,C,C09XA54,1970-01-01,2099-12-31,
40256457,choline fenofibrate; oral,Drug,ATC,ATC 5th,C,C10AB11,1970-01-01,2099-12-31,
40256481,mipomersen; parenteral,Drug,ATC,ATC 5th,C,C10AX11,1970-01-01,2099-12-31,
40256590,iodine (124I) 2beta-carbomethoxy-3beta-(4 iodophenyl)-tropane,Drug,ATC,ATC 5th,C,V09AX03,1970-01-01,2099-12-31,
40256679,technetium (99mTc) hynic-octreotide; oral,Drug,ATC,ATC 5th,C,V09IA07,1970-01-01,2099-12-31,
40256693,fluoroethylcholine (18F),Drug,ATC,ATC 5th,C,V09IX08,1970-01-01,2099-12-31,
40256760,bilastine; oral,Drug,ATC,ATC 5th,C,R06AX29,1970-01-01,2099-12-31,
40257019,aflibercept; ophthalmic,Drug,ATC,ATC 5th,C,S01LA05,1970-01-01,2099-12-31,
40257080,cinchocaine; otic,Drug,ATC,ATC 5th,C,S02DA04,1970-01-01,2099-12-31,
40257155,phentolamine; systemic (antidotes),Drug,ATC,ATC 5th,C,V03AB36,1970-01-01,2099-12-31,
43534741,naloxegol; oral,Drug,ATC,ATC 5th,C,A06AH03,1970-01-01,2099-12-31,
43534742,linaclotide; oral,Drug,ATC,ATC 5th,C,A06AX04,1970-01-01,2099-12-31,
43534743,prucalopride; oral,Drug,ATC,ATC 5th,C,A06AX05,1970-01-01,2099-12-31,
43534744,tegaserod; oral,Drug,ATC,ATC 5th,C,A06AX06,1970-01-01,2099-12-31,
43534745,fidaxomicin; oral,Drug,ATC,ATC 5th,C,A07AA12,1970-01-01,2099-12-31,
43534746,lorcaserin; oral,Drug,ATC,ATC 5th,C,A08AA11,1970-01-01,2099-12-31,
43534747,insulin degludec; parenteral,Drug,ATC,ATC 5th,C,A10AE06,1970-01-01,2099-12-31,
43534748,pioglitazone and sitagliptin; oral,Drug,ATC,ATC 5th,C,A10BD12,1970-01-01,2099-12-31,
43534749,metformin and alogliptin; systemic,Drug,ATC,ATC 5th,C,A10BD13,1970-01-01,2099-12-31,
43534750,metformin and repaglinide; systemic,Drug,ATC,ATC 5th,C,A10BD14,1970-01-01,2099-12-31,
43534751,metformin and dapagliflozin; systemic,Drug,ATC,ATC 5th,C,A10BD15,1970-01-01,2099-12-31,
43534752,gemigliptin; oral,Drug,ATC,ATC 5th,C,A10BH06,1970-01-01,2099-12-31,
43534753,"sitagliptin and simvastatin; oral, topical",Drug,ATC,ATC 5th,C,A10BH51,1970-01-01,2099-12-31,
43534757,calcium citrate; oral,Drug,ATC,ATC 5th,C,A12AA13,1970-01-01,2099-12-31,
43534758,glycerol phenylbutyrate; oral,Drug,ATC,ATC 5th,C,A16AX09,1970-01-01,2099-12-31,
43534759,eliglustat; oral,Drug,ATC,ATC 5th,C,A16AX10,1970-01-01,2099-12-31,
43534760,Direct factor Xa inhibitors,Drug,ATC,ATC 4th,C,B01AF,1970-01-01,2099-12-31,
43534761,rivaroxaban; oral,Drug,ATC,ATC 5th,C,B01AF01,1970-01-01,2099-12-31,
43534762,apixaban; oral,Drug,ATC,ATC 5th,C,B01AF02,1970-01-01,2099-12-31,
43534764,peginesatide; parenteral,Drug,ATC,ATC 5th,C,B03XA04,1970-01-01,2099-12-31,
43534765,electrolytes in combination with other drugs; parenteral (solutions affecting the electrolyte balance),Drug,ATC,ATC 5th,C,B05BB04,1970-01-01,2099-12-31,
43534766,ethacizine,Drug,ATC,ATC 5th,C,C01BC09,1970-01-01,2099-12-31,
43534767,serelaxin; parenteral,Drug,ATC,ATC 5th,C,C01DX21,1970-01-01,2099-12-31,
43534768,meldonium,Drug,ATC,ATC 5th,C,C01EB22,1970-01-01,2099-12-31,
43534769,macitentan; oral,Drug,ATC,ATC 5th,C,C02KX04,1970-01-01,2099-12-31,
43534770,amlodipine and diuretics; oral,Drug,ATC,ATC 5th,C,C08GA02,1970-01-01,2099-12-31,
43534771,"ACE inhibitors, other combinations",Drug,ATC,ATC 4th,C,C09BX,1970-01-01,2099-12-31,
43534772,"perindopril, amlodipine and indapamide; systemic",Drug,ATC,ATC 5th,C,C09BX01,1970-01-01,2099-12-31,
43534773,candesartan and amlodipine; oral,Drug,ATC,ATC 5th,C,C09DB07,1970-01-01,2099-12-31,
43534774,lomitapide; oral,Drug,ATC,ATC 5th,C,C10AX12,1970-01-01,2099-12-31,
43534775,"simvastatin and fenofibrate; oral, topical",Drug,ATC,ATC 5th,C,C10BA04,1970-01-01,2099-12-31,
43534776,atorvastatin and ezetimibe; oral,Drug,ATC,ATC 5th,C,C10BA05,1970-01-01,2099-12-31,
43534777,rosuvastatin and ezetimibe; oral,Drug,ATC,ATC 5th,C,C10BA06,1970-01-01,2099-12-31,
43534778,rosuvastatin and acetylsalicylic acid; systemic,Drug,ATC,ATC 5th,C,C10BX05,1970-01-01,2099-12-31,
43534779,eberconazole; topical,Drug,ATC,ATC 5th,C,D01AC17,1970-01-01,2099-12-31,
43534780,"afamelanotide; implant, nasal, parenteral",Drug,ATC,ATC 5th,C,D02BB02,1970-01-01,2099-12-31,
43534781,ingenol mebutate; topical,Drug,ATC,ATC 5th,C,D06BX02,1970-01-01,2099-12-31,
43534782,brimonidine; topical,Drug,ATC,ATC 5th,C,D11AX21,1970-01-01,2099-12-31,
43534783,agni casti fructus,Drug,ATC,ATC 5th,C,G02CX03,1970-01-01,2099-12-31,
43534784,cimicifugae rhizoma; systemic,Drug,ATC,ATC 5th,C,G02CX04,1970-01-01,2099-12-31,
43534785,dienogest and ethinylestradiol; systemic,Drug,ATC,ATC 5th,C,G03AA16,1970-01-01,2099-12-31,
43534786,nomegestrol and estrogen; systemic,Drug,ATC,ATC 5th,C,G03FB12,1970-01-01,2099-12-31,
43534787,ulipristal; oral (progesterone receptor modulators),Drug,ATC,ATC 5th,C,G03XB02,1970-01-01,2099-12-31,
43534788,ormeloxifene; oral,Drug,ATC,ATC 5th,C,G03XC04,1970-01-01,2099-12-31,
43534789,ospemifene; oral,Drug,ATC,ATC 5th,C,G03XC05,1970-01-01,2099-12-31,
43534790,mirabegron; oral,Drug,ATC,ATC 5th,C,G04BD12,1970-01-01,2099-12-31,
43534791,tamsulosin and solifenacin; systemic,Drug,ATC,ATC 5th,C,G04CA53,1970-01-01,2099-12-31,
43534792,nafcillin; parenteral,Drug,ATC,ATC 5th,C,J01CF06,1970-01-01,2099-12-31,
43534793,faropenem; systemic,Drug,ATC,ATC 5th,C,J01DI03,1970-01-01,2099-12-31,
43534794,levofloxacin and ornidazole; systemic,Drug,ATC,ATC 5th,C,J01RA05,1970-01-01,2099-12-31,
43534795,bedaquiline; oral,Drug,ATC,ATC 5th,C,J04AK05,1970-01-01,2099-12-31,
43534797,"emtricitabine, tenofovir disoproxil, elvitegravir and cobicistat; systemic",Drug,ATC,ATC 5th,C,J05AR09,1970-01-01,2099-12-31,
43534798,lopinavir and ritonavir; oral,Drug,ATC,ATC 5th,C,J05AR10,1970-01-01,2099-12-31,
43534799,"lamivudine, tenofovir disoproxil and efavirenz; systemic",Drug,ATC,ATC 5th,C,J05AR11,1970-01-01,2099-12-31,
43534802,"meningococcus A, purified polysaccharides antigen conjugated; systemic",Drug,ATC,ATC 5th,C,J07AH10,1970-01-01,2099-12-31,
43534803,"encephalitis, Japanese, live attenuated; systemic",Drug,ATC,ATC 5th,C,J07BA03,1970-01-01,2099-12-31,
43534804,"poliomyelitis oral, bivalent, live attenuated; systemic",Drug,ATC,ATC 5th,C,J07BF04,1970-01-01,2099-12-31,
43534805,vintafolide; systemic,Drug,ATC,ATC 5th,C,L01CA06,1970-01-01,2099-12-31,
43534806,pertuzumab; parenteral,Drug,ATC,ATC 5th,C,L01XC13,1970-01-01,2099-12-31,
43534807,trastuzumab emtansine; systemic,Drug,ATC,ATC 5th,C,L01XC14,1970-01-01,2099-12-31,
43534808,obinutuzumab; parenteral,Drug,ATC,ATC 5th,C,L01XC15,1970-01-01,2099-12-31,
43534816,"aflibercept; ophthalmic, parenteral",Drug,ATC,ATC 5th,C,L01XX44,1970-01-01,2099-12-31,
43534818,histrelin; implant,Drug,ATC,ATC 5th,C,L02AE05,1970-01-01,2099-12-31,
43534819,lipegfilgrastim; parenteral,Drug,ATC,ATC 5th,C,L03AA14,1970-01-01,2099-12-31,
43534820,cridanimod; systemic,Drug,ATC,ATC 5th,C,L03AX18,1970-01-01,2099-12-31,
43534821,tofacitinib; oral,Drug,ATC,ATC 5th,C,L04AA29,1970-01-01,2099-12-31,
43534822,teriflunomide; oral,Drug,ATC,ATC 5th,C,L04AA31,1970-01-01,2099-12-31,
43534823,apremilast; oral,Drug,ATC,ATC 5th,C,L04AA32,1970-01-01,2099-12-31,
43534824,pomalidomide; oral,Drug,ATC,ATC 5th,C,L04AX06,1970-01-01,2099-12-31,
43534825,tolperisone; topical,Drug,ATC,ATC 5th,C,M02AX06,1970-01-01,2099-12-31,
43534826,"alendronic acid and alfacalcidol, sequential; oral",Drug,ATC,ATC 5th,C,M05BB06,1970-01-01,2099-12-31,
43534827,lurasidone; oral,Drug,ATC,ATC 5th,C,N05AE05,1970-01-01,2099-12-31,
43534828,[D] phenibut,Drug,ATC,ATC 5th,,N06BX19,1970-01-01,2014-06-30,D
43534829,tetramethylglycoluril,Drug,ATC,ATC 5th,C,N06BX21,1970-01-01,2099-12-31,
43534830,fluoxetine and psycholeptics; oral,Drug,ATC,ATC 5th,C,N06CA03,1970-01-01,2099-12-31,
43534831,ipidacrine,Drug,ATC,ATC 5th,C,N06DA05,1970-01-01,2099-12-31,
43534832,diamorphine; systemic,Drug,ATC,ATC 5th,C,N07BC06,1970-01-01,2099-12-31,
43534834,laquinimod,Drug,ATC,ATC 5th,C,N07XX10,1970-01-01,2099-12-31,
43534835,"dextromethorphan, combinations; oral",Drug,ATC,ATC 5th,C,N07XX59,1970-01-01,2099-12-31,
43534836,ciclesonide; nasal,Drug,ATC,ATC 5th,C,R01AD13,1970-01-01,2099-12-31,
43534837,"fluticasone, combinations; inhalant, nasal",Drug,ATC,ATC 5th,C,R01AD58,1970-01-01,2099-12-31,
43534838,olodaterol; inhalant,Drug,ATC,ATC 5th,C,R03AC19,1970-01-01,2099-12-31,
43534839,formoterol and beclometasone; inhalant,Drug,ATC,ATC 5th,C,R03AK08,1970-01-01,2099-12-31,
43534840,formoterol and mometasone; inhalant,Drug,ATC,ATC 5th,C,R03AK09,1970-01-01,2099-12-31,
43534841,vilanterol and fluticasone furoate; inhalant,Drug,ATC,ATC 5th,C,R03AK10,1970-01-01,2099-12-31,
43534842,Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids,Drug,ATC,ATC 4th,C,R03AL,1970-01-01,2099-12-31,
